,year,month,stateid,price,price-units
638,12,2023,AL,13.27,cents per kilowatt-hour
639,12,2023,AL,6.8,cents per kilowatt-hour
641,12,2023,AL,14.16,cents per kilowatt-hour
642,12,2023,AL,0.0,cents per kilowatt-hour
643,12,2023,AK,22.17,cents per kilowatt-hour
644,12,2023,AK,21.16,cents per kilowatt-hour
645,12,2023,AK,20.55,cents per kilowatt-hour
647,12,2023,AK,24.22,cents per kilowatt-hour
648,12,2023,AK,0.0,cents per kilowatt-hour
649,05,2023,GA,10.26,cents per kilowatt-hour
650,05,2023,GA,6.12,cents per kilowatt-hour
652,05,2023,GA,13.96,cents per kilowatt-hour
653,05,2023,GA,5.94,cents per kilowatt-hour
654,05,2023,HI,38.49,cents per kilowatt-hour
655,05,2023,HI,38.92,cents per kilowatt-hour
656,05,2023,HI,35.35,cents per kilowatt-hour
658,05,2023,HI,42.26,cents per kilowatt-hour
659,05,2023,HI,0.0,cents per kilowatt-hour
660,05,2023,ID,8.38,cents per kilowatt-hour
661,05,2023,ID,8.41,cents per kilowatt-hour
662,05,2023,ID,6.56,cents per kilowatt-hour
663,10,2023,TN,6.15,cents per kilowatt-hour
665,10,2023,TN,12.49,cents per kilowatt-hour
666,10,2023,TN,0.0,cents per kilowatt-hour
667,10,2023,TX,9.93,cents per kilowatt-hour
668,10,2023,TX,8.82,cents per kilowatt-hour
669,10,2023,TX,6.5,cents per kilowatt-hour
671,10,2023,TX,14.89,cents per kilowatt-hour
672,10,2023,TX,7.17,cents per kilowatt-hour
673,10,2023,UT,9.08,cents per kilowatt-hour
674,10,2023,UT,8.73,cents per kilowatt-hour
675,10,2023,UT,7.38,cents per kilowatt-hour
677,10,2023,UT,11.23,cents per kilowatt-hour
678,10,2023,UT,12.32,cents per kilowatt-hour
679,10,2023,VT,18.21,cents per kilowatt-hour
680,10,2023,VT,18.88,cents per kilowatt-hour
681,10,2023,VT,11.3,cents per kilowatt-hour
683,10,2023,VT,22.11,cents per kilowatt-hour
684,10,2023,VT,0.0,cents per kilowatt-hour
685,10,2023,VA,10.23,cents per kilowatt-hour
686,10,2023,VA,8.83,cents per kilowatt-hour
687,10,2023,VA,8.73,cents per kilowatt-hour
689,10,2023,VA,14.16,cents per kilowatt-hour
691,05,2023,ID,10.72,cents per kilowatt-hour
692,05,2023,ID,0.0,cents per kilowatt-hour
693,05,2023,IL,12.21,cents per kilowatt-hour
694,05,2023,IL,11.59,cents per kilowatt-hour
695,05,2023,IL,8.1,cents per kilowatt-hour
697,05,2023,IL,17.86,cents per kilowatt-hour
698,05,2023,IL,7.25,cents per kilowatt-hour
699,05,2023,IN,11.19,cents per kilowatt-hour
700,05,2023,IN,12.21,cents per kilowatt-hour
701,05,2023,IN,8.11,cents per kilowatt-hour
703,05,2023,IN,15.12,cents per kilowatt-hour
704,05,2023,IN,0.0,cents per kilowatt-hour
705,05,2023,IA,9.1,cents per kilowatt-hour
706,05,2023,IA,10.49,cents per kilowatt-hour
707,05,2023,IA,6.36,cents per kilowatt-hour
709,05,2023,IA,14.29,cents per kilowatt-hour
710,05,2023,IA,0.0,cents per kilowatt-hour
711,05,2023,KS,10.67,cents per kilowatt-hour
712,05,2023,KS,10.76,cents per kilowatt-hour
713,05,2023,KS,7.43,cents per kilowatt-hour
715,05,2023,KS,13.86,cents per kilowatt-hour
716,05,2023,KS,0.0,cents per kilowatt-hour
717,05,2023,KY,9.79,cents per kilowatt-hour
718,05,2023,KY,11.34,cents per kilowatt-hour
719,05,2023,KY,6.51,cents per kilowatt-hour
721,05,2023,KY,12.69,cents per kilowatt-hour
722,05,2023,KY,0.0,cents per kilowatt-hour
723,05,2023,LA,8.62,cents per kilowatt-hour
724,05,2023,LA,10.38,cents per kilowatt-hour
725,05,2023,LA,5.68,cents per kilowatt-hour
727,05,2023,LA,11.72,cents per kilowatt-hour
728,05,2023,LA,11.47,cents per kilowatt-hour
729,05,2023,ME,21.13,cents per kilowatt-hour
730,05,2023,ME,18.57,cents per kilowatt-hour
731,05,2023,ME,11.84,cents per kilowatt-hour
733,05,2023,ME,29.19,cents per kilowatt-hour
734,05,2023,ME,0.0,cents per kilowatt-hour
735,05,2023,MD,13.65,cents per kilowatt-hour
736,05,2023,MD,12.34,cents per kilowatt-hour
737,05,2023,MD,9.62,cents per kilowatt-hour
739,05,2023,MD,16.08,cents per kilowatt-hour
740,05,2023,MD,11.33,cents per kilowatt-hour
741,05,2023,MA,21.64,cents per kilowatt-hour
742,05,2023,MA,17.5,cents per kilowatt-hour
743,05,2023,MA,17.6,cents per kilowatt-hour
745,05,2023,MA,29.39,cents per kilowatt-hour
746,05,2023,MA,7.51,cents per kilowatt-hour
747,05,2023,MI,13.48,cents per kilowatt-hour
748,05,2023,MI,13.76,cents per kilowatt-hour
749,05,2023,MI,8.09,cents per kilowatt-hour
751,05,2023,MI,18.7,cents per kilowatt-hour
752,05,2023,MI,14.07,cents per kilowatt-hour
753,05,2023,MN,12.26,cents per kilowatt-hour
754,08,2023,MI,14.12,cents per kilowatt-hour
755,08,2023,MN,13.1,cents per kilowatt-hour
756,08,2023,MN,13.26,cents per kilowatt-hour
757,08,2023,MN,9.85,cents per kilowatt-hour
759,08,2023,MN,15.61,cents per kilowatt-hour
760,06,2023,AL,13.33,cents per kilowatt-hour
761,06,2023,AL,7.53,cents per kilowatt-hour
763,06,2023,AL,14.67,cents per kilowatt-hour
764,06,2023,AL,0.0,cents per kilowatt-hour
765,06,2023,AK,21.99,cents per kilowatt-hour
766,06,2023,AK,21.54,cents per kilowatt-hour
767,06,2023,AK,19.22,cents per kilowatt-hour
769,06,2023,AK,24.79,cents per kilowatt-hour
770,06,2023,AK,0.0,cents per kilowatt-hour
771,06,2023,AZ,12.52,cents per kilowatt-hour
772,06,2023,AZ,12.27,cents per kilowatt-hour
773,06,2023,AZ,7.86,cents per kilowatt-hour
775,06,2023,AZ,14.28,cents per kilowatt-hour
776,06,2023,AZ,11.46,cents per kilowatt-hour
777,06,2023,AR,9.81,cents per kilowatt-hour
778,06,2023,AR,10.23,cents per kilowatt-hour
779,06,2023,AR,7.04,cents per kilowatt-hour
781,06,2023,AR,12.46,cents per kilowatt-hour
782,06,2023,AR,16.8,cents per kilowatt-hour
783,06,2023,CA,25.3,cents per kilowatt-hour
784,06,2023,CA,24.13,cents per kilowatt-hour
785,06,2023,CA,19.08,cents per kilowatt-hour
787,06,2023,CA,31.24,cents per kilowatt-hour
788,06,2023,CA,11.85,cents per kilowatt-hour
789,06,2023,CO,12.31,cents per kilowatt-hour
790,06,2023,CO,12.6,cents per kilowatt-hour
791,06,2023,CO,8.96,cents per kilowatt-hour
793,06,2023,CO,14.63,cents per kilowatt-hour
794,06,2023,CO,14.98,cents per kilowatt-hour
795,06,2023,CT,24.3,cents per kilowatt-hour
796,06,2023,CT,19.37,cents per kilowatt-hour
797,06,2023,CT,14.5,cents per kilowatt-hour
799,06,2023,CT,31.85,cents per kilowatt-hour
800,06,2023,CT,16.63,cents per kilowatt-hour
801,06,2023,DE,12.27,cents per kilowatt-hour
802,06,2023,DE,11.4,cents per kilowatt-hour
803,06,2023,DE,6.8,cents per kilowatt-hour
805,08,2023,MN,13.4,cents per kilowatt-hour
806,08,2023,MS,10.97,cents per kilowatt-hour
807,08,2023,MS,11.82,cents per kilowatt-hour
808,08,2023,MS,7.07,cents per kilowatt-hour
810,08,2023,MS,12.7,cents per kilowatt-hour
811,08,2023,MS,0.0,cents per kilowatt-hour
812,08,2023,MO,12.51,cents per kilowatt-hour
813,08,2023,MO,11.68,cents per kilowatt-hour
814,08,2023,MO,8.97,cents per kilowatt-hour
816,08,2023,MO,14.25,cents per kilowatt-hour
817,08,2023,MO,12.18,cents per kilowatt-hour
818,08,2023,MT,11.32,cents per kilowatt-hour
819,08,2023,MT,12.17,cents per kilowatt-hour
820,08,2023,MT,8.74,cents per kilowatt-hour
822,08,2023,MT,12.93,cents per kilowatt-hour
823,08,2023,MT,0.0,cents per kilowatt-hour
824,08,2023,NE,9.85,cents per kilowatt-hour
825,08,2023,NE,9.23,cents per kilowatt-hour
826,08,2023,NE,8.47,cents per kilowatt-hour
828,08,2023,NE,12.19,cents per kilowatt-hour
829,08,2023,NE,0.0,cents per kilowatt-hour
830,08,2023,NV,14.31,cents per kilowatt-hour
831,08,2023,NV,12.7,cents per kilowatt-hour
832,08,2023,NV,12.85,cents per kilowatt-hour
834,08,2023,NV,16.48,cents per kilowatt-hour
835,08,2023,NV,12.87,cents per kilowatt-hour
836,08,2023,NH,21.4,cents per kilowatt-hour
837,08,2023,NH,18.76,cents per kilowatt-hour
838,08,2023,NH,14.93,cents per kilowatt-hour
840,08,2023,NH,26.13,cents per kilowatt-hour
841,08,2023,NH,0.0,cents per kilowatt-hour
842,08,2023,NJ,16.13,cents per kilowatt-hour
843,08,2023,NJ,14.58,cents per kilowatt-hour
844,08,2023,NJ,12.32,cents per kilowatt-hour
846,08,2023,NJ,18.51,cents per kilowatt-hour
847,08,2023,NJ,12.18,cents per kilowatt-hour
848,08,2023,NM,9.93,cents per kilowatt-hour
849,08,2023,NM,11.03,cents per kilowatt-hour
850,08,2023,NM,5.22,cents per kilowatt-hour
852,08,2023,NM,14.41,cents per kilowatt-hour
853,08,2023,NM,0.0,cents per kilowatt-hour
854,08,2023,NY,19.3,cents per kilowatt-hour
855,08,2023,NY,19.43,cents per kilowatt-hour
856,08,2023,NY,7.13,cents per kilowatt-hour
858,08,2023,NY,22.26,cents per kilowatt-hour
859,08,2023,NY,16.34,cents per kilowatt-hour
860,08,2023,NC,10.64,cents per kilowatt-hour
861,08,2023,NC,9.54,cents per kilowatt-hour
862,08,2023,NC,7.33,cents per kilowatt-hour
864,08,2023,NC,12.7,cents per kilowatt-hour
865,08,2023,NC,9.43,cents per kilowatt-hour
866,08,2023,ND,8.38,cents per kilowatt-hour
867,08,2023,ND,7.85,cents per kilowatt-hour
868,06,2023,DE,15.99,cents per kilowatt-hour
869,06,2023,DE,0.0,cents per kilowatt-hour
870,06,2023,DC,16.62,cents per kilowatt-hour
871,06,2023,DC,17.17,cents per kilowatt-hour
872,06,2023,DC,10.74,cents per kilowatt-hour
874,06,2023,DC,16.55,cents per kilowatt-hour
875,06,2023,DC,9.04,cents per kilowatt-hour
876,06,2023,FL,13.52,cents per kilowatt-hour
877,06,2023,FL,11.85,cents per kilowatt-hour
878,06,2023,FL,9.12,cents per kilowatt-hour
880,06,2023,FL,15.23,cents per kilowatt-hour
881,06,2023,FL,11.27,cents per kilowatt-hour
882,06,2023,GA,11.42,cents per kilowatt-hour
883,06,2023,GA,10.61,cents per kilowatt-hour
884,06,2023,GA,6.9,cents per kilowatt-hour
886,06,2023,GA,14.59,cents per kilowatt-hour
887,06,2023,GA,7.57,cents per kilowatt-hour
888,06,2023,HI,37.19,cents per kilowatt-hour
889,06,2023,HI,37.5,cents per kilowatt-hour
890,06,2023,HI,33.53,cents per kilowatt-hour
892,06,2023,HI,41.74,cents per kilowatt-hour
893,06,2023,HI,0.0,cents per kilowatt-hour
894,06,2023,ID,9.69,cents per kilowatt-hour
895,06,2023,ID,9.38,cents per kilowatt-hour
896,06,2023,ID,8.6,cents per kilowatt-hour
898,06,2023,ID,11.71,cents per kilowatt-hour
899,06,2023,ID,0.0,cents per kilowatt-hour
900,06,2023,IL,11.62,cents per kilowatt-hour
901,06,2023,IL,11.15,cents per kilowatt-hour
902,06,2023,IL,8.23,cents per kilowatt-hour
904,06,2023,IL,15.08,cents per kilowatt-hour
905,06,2023,IL,7.14,cents per kilowatt-hour
906,06,2023,IN,10.91,cents per kilowatt-hour
907,06,2023,IN,11.97,cents per kilowatt-hour
908,06,2023,IN,7.57,cents per kilowatt-hour
910,06,2023,IN,14.67,cents per kilowatt-hour
911,06,2023,IN,11.56,cents per kilowatt-hour
912,06,2023,IA,11.31,cents per kilowatt-hour
913,06,2023,IA,12.21,cents per kilowatt-hour
914,06,2023,IA,8.79,cents per kilowatt-hour
916,06,2023,IA,15.11,cents per kilowatt-hour
917,06,2023,IA,0.0,cents per kilowatt-hour
918,06,2023,KS,10.91,cents per kilowatt-hour
919,06,2023,KS,10.86,cents per kilowatt-hour
920,06,2023,KS,7.64,cents per kilowatt-hour
922,06,2023,KS,13.33,cents per kilowatt-hour
923,06,2023,KS,0.0,cents per kilowatt-hour
924,06,2023,KY,9.79,cents per kilowatt-hour
925,06,2023,KY,11.39,cents per kilowatt-hour
926,06,2023,KY,6.26,cents per kilowatt-hour
928,06,2023,KY,12.65,cents per kilowatt-hour
929,06,2023,KY,0.0,cents per kilowatt-hour
930,06,2023,LA,8.54,cents per kilowatt-hour
931,06,2023,LA,9.82,cents per kilowatt-hour
932,08,2023,ND,7.39,cents per kilowatt-hour
934,08,2023,ND,12.55,cents per kilowatt-hour
935,08,2023,ND,0.0,cents per kilowatt-hour
936,08,2023,OH,11.3,cents per kilowatt-hour
937,08,2023,OH,10.81,cents per kilowatt-hour
938,08,2023,OH,6.93,cents per kilowatt-hour
940,08,2023,OH,15.63,cents per kilowatt-hour
941,08,2023,OH,6.34,cents per kilowatt-hour
942,08,2023,OK,10.63,cents per kilowatt-hour
943,08,2023,OK,10.61,cents per kilowatt-hour
944,08,2023,OK,6.97,cents per kilowatt-hour
946,08,2023,OK,13.1,cents per kilowatt-hour
947,08,2023,OK,0.0,cents per kilowatt-hour
948,08,2023,OR,10.36,cents per kilowatt-hour
949,08,2023,OR,9.91,cents per kilowatt-hour
950,08,2023,OR,7.66,cents per kilowatt-hour
952,08,2023,OR,13.02,cents per kilowatt-hour
953,08,2023,OR,11.4,cents per kilowatt-hour
954,08,2023,PA,12.48,cents per kilowatt-hour
955,08,2023,PA,10.92,cents per kilowatt-hour
956,08,2023,PA,7.54,cents per kilowatt-hour
958,08,2023,PA,17.89,cents per kilowatt-hour
959,08,2023,PA,11.02,cents per kilowatt-hour
960,08,2023,RI,21.69,cents per kilowatt-hour
961,08,2023,RI,18.64,cents per kilowatt-hour
962,08,2023,RI,18.51,cents per kilowatt-hour
964,08,2023,RI,25.54,cents per kilowatt-hour
965,08,2023,RI,16.75,cents per kilowatt-hour
966,08,2023,SC,10.8,cents per kilowatt-hour
967,08,2023,SC,10.43,cents per kilowatt-hour
968,08,2023,SC,6.99,cents per kilowatt-hour
970,08,2023,SC,13.41,cents per kilowatt-hour
971,08,2023,SC,0.0,cents per kilowatt-hour
972,08,2023,SD,10.95,cents per kilowatt-hour
973,10,2023,VA,9.98,cents per kilowatt-hour
974,10,2023,WA,9.73,cents per kilowatt-hour
975,10,2023,WA,10.18,cents per kilowatt-hour
976,10,2023,WA,6.53,cents per kilowatt-hour
978,10,2023,WA,11.33,cents per kilowatt-hour
979,10,2023,WA,10.12,cents per kilowatt-hour
980,10,2023,WV,10.39,cents per kilowatt-hour
981,10,2023,WV,11.48,cents per kilowatt-hour
982,10,2023,WV,7.48,cents per kilowatt-hour
984,10,2023,WV,15.05,cents per kilowatt-hour
985,10,2023,WV,0.0,cents per kilowatt-hour
986,10,2023,WI,12.47,cents per kilowatt-hour
987,10,2023,WI,12.78,cents per kilowatt-hour
988,10,2023,WI,8.42,cents per kilowatt-hour
990,10,2023,WI,17.14,cents per kilowatt-hour
991,10,2023,WI,21.34,cents per kilowatt-hour
992,10,2023,WY,8.64,cents per kilowatt-hour
993,10,2023,WY,8.88,cents per kilowatt-hour
994,06,2023,LA,5.4,cents per kilowatt-hour
996,06,2023,LA,11.25,cents per kilowatt-hour
997,06,2023,LA,11.28,cents per kilowatt-hour
998,12,2023,AZ,12.0,cents per kilowatt-hour
999,12,2023,AZ,11.59,cents per kilowatt-hour
1000,12,2023,AZ,7.86,cents per kilowatt-hour
1002,12,2023,AZ,14.42,cents per kilowatt-hour
1003,12,2023,AZ,9.63,cents per kilowatt-hour
1004,12,2023,AR,9.17,cents per kilowatt-hour
1005,12,2023,AR,10.1,cents per kilowatt-hour
1006,12,2023,AR,6.33,cents per kilowatt-hour
1008,12,2023,AR,11.54,cents per kilowatt-hour
1009,12,2023,AR,15.18,cents per kilowatt-hour
1010,12,2023,CA,24.09,cents per kilowatt-hour
1011,12,2023,CA,22.66,cents per kilowatt-hour
1012,12,2023,CA,17.99,cents per kilowatt-hour
1014,12,2023,CA,29.12,cents per kilowatt-hour
1015,12,2023,CA,13.09,cents per kilowatt-hour
1016,12,2023,CO,11.41,cents per kilowatt-hour
1017,12,2023,CO,10.95,cents per kilowatt-hour
1018,12,2023,CO,8.17,cents per kilowatt-hour
1020,12,2023,CO,14.18,cents per kilowatt-hour
1021,12,2023,CO,12.39,cents per kilowatt-hour
1022,12,2023,CT,23.04,cents per kilowatt-hour
1023,12,2023,CT,19.64,cents per kilowatt-hour
1024,12,2023,CT,16.28,cents per kilowatt-hour
1026,12,2023,CT,26.89,cents per kilowatt-hour
1027,12,2023,CT,19.57,cents per kilowatt-hour
1028,12,2023,DE,13.43,cents per kilowatt-hour
1029,12,2023,DE,12.39,cents per kilowatt-hour
1030,12,2023,DE,7.52,cents per kilowatt-hour
1032,12,2023,DE,16.3,cents per kilowatt-hour
1033,12,2023,DE,0.0,cents per kilowatt-hour
1034,12,2023,DC,17.32,cents per kilowatt-hour
1035,12,2023,DC,17.6,cents per kilowatt-hour
1036,12,2023,DC,10.93,cents per kilowatt-hour
1038,12,2023,DC,17.82,cents per kilowatt-hour
1039,12,2023,DC,10.57,cents per kilowatt-hour
1040,12,2023,FL,13.41,cents per kilowatt-hour
1041,12,2023,FL,12.03,cents per kilowatt-hour
1042,12,2023,FL,9.08,cents per kilowatt-hour
1044,12,2023,FL,15.2,cents per kilowatt-hour
1045,12,2023,FL,11.31,cents per kilowatt-hour
1046,12,2023,GA,10.58,cents per kilowatt-hour
1047,12,2023,GA,10.67,cents per kilowatt-hour
1048,12,2023,GA,6.23,cents per kilowatt-hour
1050,12,2023,GA,12.72,cents per kilowatt-hour
1051,12,2023,GA,6.2,cents per kilowatt-hour
1052,12,2023,HI,38.47,cents per kilowatt-hour
1053,12,2023,HI,39.0,cents per kilowatt-hour
1054,12,2023,HI,35.4,cents per kilowatt-hour
1056,12,2023,HI,41.6,cents per kilowatt-hour
1057,03,2023,TX,7.28,cents per kilowatt-hour
1058,03,2023,UT,8.89,cents per kilowatt-hour
1059,03,2023,UT,8.36,cents per kilowatt-hour
1060,03,2023,UT,6.99,cents per kilowatt-hour
1062,03,2023,UT,10.86,cents per kilowatt-hour
1063,03,2023,UT,12.21,cents per kilowatt-hour
1064,03,2023,VT,17.42,cents per kilowatt-hour
1065,03,2023,VT,17.91,cents per kilowatt-hour
1066,03,2023,VT,11.39,cents per kilowatt-hour
1068,03,2023,VT,20.38,cents per kilowatt-hour
1069,03,2023,VT,0.0,cents per kilowatt-hour
1070,03,2023,VA,10.9,cents per kilowatt-hour
1071,03,2023,VA,9.19,cents per kilowatt-hour
1072,03,2023,VA,9.09,cents per kilowatt-hour
1074,03,2023,VA,14.67,cents per kilowatt-hour
1075,03,2023,VA,11.06,cents per kilowatt-hour
1076,03,2023,WA,9.68,cents per kilowatt-hour
1077,03,2023,WA,10.1,cents per kilowatt-hour
1078,03,2023,WA,6.4,cents per kilowatt-hour
1080,03,2023,WA,10.79,cents per kilowatt-hour
1081,03,2023,WA,10.65,cents per kilowatt-hour
1082,03,2023,WV,10.3,cents per kilowatt-hour
1083,03,2023,WV,11.2,cents per kilowatt-hour
1084,03,2023,WV,7.01,cents per kilowatt-hour
1086,03,2023,WV,14.23,cents per kilowatt-hour
1087,03,2023,WV,0.0,cents per kilowatt-hour
1088,03,2023,WI,12.4,cents per kilowatt-hour
1089,03,2023,WI,12.59,cents per kilowatt-hour
1090,03,2023,WI,8.26,cents per kilowatt-hour
1092,03,2023,WI,16.47,cents per kilowatt-hour
1093,03,2023,WI,16.2,cents per kilowatt-hour
1094,03,2023,WY,8.3,cents per kilowatt-hour
1095,03,2023,WY,8.83,cents per kilowatt-hour
1096,03,2023,WY,6.99,cents per kilowatt-hour
1098,03,2023,WY,10.68,cents per kilowatt-hour
1099,03,2023,WY,0.0,cents per kilowatt-hour
1100,03,2023,NEW,24.26,cents per kilowatt-hour
1101,03,2023,NEW,20.13,cents per kilowatt-hour
1102,03,2023,NEW,16.05,cents per kilowatt-hour
1104,03,2023,NEW,31.25,cents per kilowatt-hour
1105,03,2023,NEW,14.92,cents per kilowatt-hour
1106,03,2023,MAT,14.85,cents per kilowatt-hour
1107,03,2023,MAT,14.57,cents per kilowatt-hour
1108,03,2023,MAT,7.88,cents per kilowatt-hour
1110,03,2023,MAT,19.09,cents per kilowatt-hour
1111,03,2023,MAT,13.57,cents per kilowatt-hour
1112,03,2023,ENC,12.08,cents per kilowatt-hour
1113,03,2023,ENC,11.95,cents per kilowatt-hour
1114,03,2023,ENC,8.08,cents per kilowatt-hour
1116,03,2023,ENC,16.45,cents per kilowatt-hour
1117,03,2023,ENC,7.33,cents per kilowatt-hour
1118,10,2023,NE,7.08,cents per kilowatt-hour
1120,10,2023,NE,11.67,cents per kilowatt-hour
1121,10,2023,NE,0.0,cents per kilowatt-hour
1122,10,2023,NV,10.9,cents per kilowatt-hour
1123,10,2023,NV,10.55,cents per kilowatt-hour
1124,10,2023,NV,8.04,cents per kilowatt-hour
1126,10,2023,NV,14.63,cents per kilowatt-hour
1127,10,2023,NV,12.48,cents per kilowatt-hour
1128,10,2023,NH,20.84,cents per kilowatt-hour
1129,10,2023,NH,19.06,cents per kilowatt-hour
1130,10,2023,NH,15.28,cents per kilowatt-hour
1132,10,2023,NH,25.49,cents per kilowatt-hour
1133,10,2023,NH,0.0,cents per kilowatt-hour
1134,10,2023,NJ,14.7,cents per kilowatt-hour
1135,10,2023,NJ,13.63,cents per kilowatt-hour
1136,10,2023,NJ,11.08,cents per kilowatt-hour
1138,10,2023,NJ,17.46,cents per kilowatt-hour
1139,10,2023,NJ,11.2,cents per kilowatt-hour
1140,10,2023,NM,9.39,cents per kilowatt-hour
1141,10,2023,NM,10.76,cents per kilowatt-hour
1142,10,2023,NM,5.97,cents per kilowatt-hour
1144,10,2023,NM,14.12,cents per kilowatt-hour
1145,10,2023,NM,0.0,cents per kilowatt-hour
1146,10,2023,NY,18.48,cents per kilowatt-hour
1147,10,2023,NY,18.84,cents per kilowatt-hour
1148,10,2023,NY,6.54,cents per kilowatt-hour
1150,10,2023,NY,21.99,cents per kilowatt-hour
1151,10,2023,NY,15.26,cents per kilowatt-hour
1152,10,2023,NC,11.25,cents per kilowatt-hour
1153,10,2023,NC,10.39,cents per kilowatt-hour
1154,10,2023,NC,7.37,cents per kilowatt-hour
1156,10,2023,NC,14.4,cents per kilowatt-hour
1157,10,2023,NC,10.14,cents per kilowatt-hour
1158,10,2023,ND,7.98,cents per kilowatt-hour
1159,10,2023,ND,7.55,cents per kilowatt-hour
1160,10,2023,ND,7.2,cents per kilowatt-hour
1162,10,2023,ND,11.71,cents per kilowatt-hour
1163,10,2023,ND,0.0,cents per kilowatt-hour
1164,10,2023,OH,11.0,cents per kilowatt-hour
1165,10,2023,OH,11.06,cents per kilowatt-hour
1166,05,2023,AL,11.08,cents per kilowatt-hour
1167,05,2023,AL,12.75,cents per kilowatt-hour
1168,05,2023,AL,7.11,cents per kilowatt-hour
1170,05,2023,AL,14.55,cents per kilowatt-hour
1171,05,2023,AL,0.0,cents per kilowatt-hour
1172,05,2023,AK,22.34,cents per kilowatt-hour
1173,05,2023,AK,21.55,cents per kilowatt-hour
1174,05,2023,AK,20.29,cents per kilowatt-hour
1176,05,2023,AK,24.91,cents per kilowatt-hour
1177,05,2023,AK,0.0,cents per kilowatt-hour
1178,05,2023,AZ,12.39,cents per kilowatt-hour
1179,02,2023,DC,10.95,cents per kilowatt-hour
1181,02,2023,DC,15.7,cents per kilowatt-hour
1182,02,2023,DC,10.47,cents per kilowatt-hour
1183,02,2023,FL,14.01,cents per kilowatt-hour
1184,02,2023,FL,12.42,cents per kilowatt-hour
1185,02,2023,FL,10.26,cents per kilowatt-hour
1187,02,2023,FL,15.82,cents per kilowatt-hour
1188,02,2023,FL,10.35,cents per kilowatt-hour
1189,02,2023,GA,10.96,cents per kilowatt-hour
1190,02,2023,GA,10.86,cents per kilowatt-hour
1191,02,2023,GA,6.75,cents per kilowatt-hour
1193,02,2023,GA,13.53,cents per kilowatt-hour
1194,05,2023,SC,10.21,cents per kilowatt-hour
1195,05,2023,SC,10.18,cents per kilowatt-hour
1196,05,2023,SC,6.57,cents per kilowatt-hour
1198,05,2023,SC,13.98,cents per kilowatt-hour
1199,05,2023,SC,0.0,cents per kilowatt-hour
1200,05,2023,SD,10.75,cents per kilowatt-hour
1201,05,2023,SD,10.35,cents per kilowatt-hour
1202,05,2023,SD,8.14,cents per kilowatt-hour
1204,05,2023,SD,13.18,cents per kilowatt-hour
1205,05,2023,SD,0.0,cents per kilowatt-hour
1206,05,2023,TN,10.32,cents per kilowatt-hour
